ticket_id,customer_id,subscription_id,category,created_at,resolved_at,status,agent_id,priority
3ce91124-83c6-41cc-9e77-32427f1e74a5,495fb694-65f1-4582-b935-e0a061f7966a,67530255-ad58-450d-b9ea-3464955315d8,sim,2025-05-02 11:09:10,2025-05-06 11:09:10,closed,1112,medium
2f973641-077d-4b9d-bd6a-892f79448414,b2f38680-0e67-4407-9456-c45f178f34db,f5497234-b1ad-4fbe-9701-3027256cbffe,device,2025-11-18 04:57:17,2025-12-01 04:57:17,closed,1154,low
d8e261f3-97d4-4ae7-adb0-e21b9a6dc9f3,a1b2caea-2749-4353-b13a-9b5efdef34b4,36f3f405-0e54-4e5e-8d64-b54a258ca30e,network,2025-09-01 05:46:35,2025-09-04 05:46:35,closed,1243,low
f23d0740-836f-42c4-8faa-634b144b287c,c5377c31-8e78-42fc-bb74-33ff391dec0b,4710e743-b6c0-48ff-a5f9-8b0edcdcaded,network,2025-05-23 06:09:51,2025-06-08 06:09:51,escalated,1058,medium
1ab1022a-4568-44c5-a337-b5f309504f7f,779e636b-2e28-4f91-a5e1-da1003ba3f0d,50b9ce41-2cb7-4739-ad0b-55aead3e9c25,network,2024-12-14 18:06:57,2024-12-28 18:06:57,closed,1761,low
391e0c28-6deb-4aea-aafb-4aaa5d84a5c6,50c6ca86-2274-481c-aafb-bf37aad1a031,23f5e2f8-78d9-48d1-8cbd-0d2a7677b5bb,billing,2024-11-25 23:26:59,2024-12-21 23:26:59,closed,1323,high
feb4c0cf-4480-4160-8f96-83b38f647809,645f0a76-744c-4d58-bf80-28f157932735,2ce6c036-d139-424a-95e4-d5a0a3a2598c,billing,2025-09-22 01:14:27,2025-09-24 01:14:27,escalated,1427,medium
2a9a34fd-d25a-4a7a-a25c-2e8318de33ff,53cc4688-2770-44b2-ba01-8099a5f498b7,b9d02203-8478-4d07-bfed-629ce5cdd667,billing,2024-07-28 08:26:47,2024-08-20 08:26:47,closed,1418,low
8877e518-7698-4917-8e39-18e4e321f80e,870faa9d-d358-47f9-8c15-67c72aa53907,559785a5-6402-429f-a3a7-33b7a460f9f8,network,2025-09-03 01:29:14,2025-09-16 01:29:14,escalated,1555,low
88d006c9-9ef7-4d10-bda2-04d98658b361,38aa07f5-52e4-41b6-bb6e-06c2546489a1,e3e9654f-eaba-4d65-abcc-2664549ee633,network,2025-09-25 18:38:54,2025-10-08 18:38:54,closed,1013,low
e6fad85b-1c66-43f1-a307-f1dd06fe5704,e6413045-449d-47c0-a89f-9a86bbacfcac,2bb7ab4c-0a5e-40aa-8e69-8d53b0abe5e0,sim,2025-05-02 15:37:53,2025-05-05 15:37:53,closed,1980,medium
8299b3bc-fdc0-4807-abef-6195987f69c1,b365919c-a062-4b4c-bbb1-1b8dc6c4ae84,304aba55-c4fb-4e74-9635-84e31c96b23c,sim,2025-09-18 12:55:56,2025-10-14 12:55:56,closed,1985,medium
cffc572c-3674-4f2f-add0-35f937a50ddc,e07af6e0-a623-4b2a-8f0b-18d74fab678a,882d5fbe-42e5-48b4-9814-50bbd9959554,billing,2025-06-29 22:16:50,,open,1215,low
e8937cfb-815d-43dc-b2b2-d70c286595e5,5adf675a-a5a5-49a3-a472-7006a164bd45,9b6707ec-b94e-4aba-b161-68230c5a6d02,device,2025-11-15 00:21:37,,open,1688,medium
65e9c2d1-a267-4db5-8ad5-ec151b647ff7,53c01c16-55ae-4600-9ec0-4525b93879d1,67a093d6-57d5-42e0-8d81-8fe9adbcc957,device,2025-03-06 04:35:54,2025-03-26 04:35:54,closed,1201,medium
20a8e7f2-90f6-4ced-86a0-9366ee748ab9,61e7c41c-6c73-4e94-9324-d184e198746e,fc16cef4-38d2-4ea8-8220-2ea6025ee564,device,2024-12-12 11:23:03,2025-01-09 11:23:03,closed,1432,medium
9d4479f2-aef7-4818-8a0c-cd2aba27a1de,df49a2b9-aeda-4e8b-9d51-713cfbcd16af,17df8f6b-1fba-4005-98ad-853182e6938b,sim,2025-11-06 22:28:19,2025-11-27 22:28:19,escalated,1998,low
f8734a9f-ec43-4bb6-996c-772d9164b11a,ec5c6260-4ea0-4e1e-a51b-5e230dc7cd60,ae4f2457-912f-4df9-99f9-0ddbf91753e4,sim,2024-11-30 09:25:40,2024-12-17 09:25:40,closed,1240,medium
817e2dc2-0d08-4cc3-977f-16200b51b83c,ee0c8a64-f0dd-46d0-bb3d-29682c10bc5c,8b5b0296-15e5-436b-962a-317dd1a1901a,device,2025-11-04 02:08:48,2025-11-22 02:08:48,escalated,1587,medium
029355b8-25c3-4fb3-a482-8d6a44c69d44,ccebddfd-3ce4-49f9-b2ba-d0e325efa63a,2c38a0c6-9ba3-4c9e-adb1-bfb4d84fc40f,device,2025-09-20 03:58:04,,open,1266,low
3cac102a-91a2-4ebf-b862-2afe6622cb9a,edb0ebbb-be00-49eb-a3dd-c20086662b09,1e41d239-f2f6-4bc2-93ed-d1c4ad89f373,sim,2025-07-23 15:27:03,2025-07-28 15:27:03,closed,1703,medium
c6e8cde3-ad2f-45eb-9485-26926eb5ff3b,541565ac-c32d-43c9-b8ae-ee0347cdfad6,c3820e0f-1804-4c18-83df-6833e9a1d54a,billing,2025-08-12 01:16:53,2025-09-06 01:16:53,closed,1434,low
dd6b6551-6317-4b14-84e0-b5a772b2efa5,6680adfd-9d70-4f2e-94cc-df5f198b22e8,2a54a77f-a669-4d18-ac65-0676de0e469d,network,2025-11-22 10:36:55,2025-12-20 10:36:55,escalated,1736,low
acacbd6b-cc1f-474d-a4ae-6aa2dfdd7dfa,79c85106-52c6-40a2-913e-b30905c0e4db,8b5b229a-edca-4407-a385-43a6008f4f1c,billing,2025-10-09 10:10:15,2025-10-31 10:10:15,closed,1642,high
8879c547-f1d3-4075-9526-0e5ad1821da7,011e155b-f052-421b-a38f-c020c84c8a19,7ff292da-e274-4326-94ce-33b91bf9bcb3,device,2025-09-16 05:04:13,2025-09-28 05:04:13,closed,1422,low
c4e95da7-3c19-4836-bcaf-1161cb3e0114,82d0e718-5b23-441d-9fcb-43ac7573edc5,3f702271-f902-41fe-b7a5-028d70de627e,device,2025-11-01 21:11:41,,open,1820,medium
6d6d4fb2-21cb-4b21-9039-61cffb9a3ab5,131b6c37-2302-4c5c-8148-af5340512ea4,2169cfde-01cb-4ffe-8f45-1a8d1f88d2e0,sim,2023-02-06 13:33:22,2023-02-22 13:33:22,closed,1330,low
f5d2527b-6559-4b27-9a4e-30e47012870f,226ec086-35cf-4dc5-98e4-19c05d671ddb,6e777519-fa7b-438e-9a2d-a380c7760a90,sim,2025-10-12 05:26:06,2025-11-06 05:26:06,closed,1821,medium
29495a5b-7448-43b9-826c-343c94d8c2ab,a3a21c4c-3cae-44fe-9258-6fa2eb80be19,a79ddee3-2c25-46f8-a132-ee2cbe5a15ce,device,2025-11-13 23:40:42,2025-11-29 23:40:42,closed,1677,high
6c4c2d27-0ca2-40e3-8305-595fdaa7e826,bb33add5-cab5-45a4-9b3f-e9a55d99f6e2,c4278e6f-bb6f-43ff-85ca-b8398ab7fb36,network,2025-06-09 18:28:13,2025-06-28 18:28:13,closed,1563,medium
30e4ee37-ac81-4594-9e62-18898c36294b,78e77814-7590-48b1-ace5-992a5a57505b,4d3759c2-1001-4b45-95c4-067b3b7f8e51,sim,2025-10-13 14:22:10,2025-10-24 14:22:10,closed,1856,medium
443a0c80-aa5e-4b31-9b86-5cdd74e06041,92ff4619-3afc-4c7f-b9d0-b44087952ff3,570b3160-be0f-4fd9-8168-9158dd741f67,billing,2025-11-17 01:42:24,2025-11-19 01:42:24,escalated,1990,high
d3174ca6-5d61-4b89-a2f4-6043481d9898,1125b387-8ff9-4f81-b105-8baa2a198fe8,43332a95-ce90-452c-8166-b1a341e0d0fa,sim,2025-08-07 12:51:14,2025-08-19 12:51:14,closed,1187,medium
ccf93e08-66d5-4fa1-ab28-25dc55b441fe,df3cdabd-f93d-4dcd-a8a6-3945f8e77da3,50138583-ae42-43ad-99ae-c1718b64c607,device,2025-09-29 11:32:43,2025-10-18 11:32:43,closed,1262,medium
5471c14b-9d30-4731-8861-2974d83f2457,a65b8eda-455b-4a7e-8145-6cc9e04d2b2d,89e300f7-059b-4b6e-9ed4-356cb2e239d2,billing,2025-05-27 23:31:27,2025-06-23 23:31:27,closed,1667,low
91501bd9-a62a-47ed-928f-7718b672984d,a24203ca-5ac8-4d95-a4d9-dcc107d45043,b2c03662-6285-40e3-95bd-27396f4e1184,network,2025-07-25 21:17:25,2025-08-23 21:17:25,closed,1101,medium
51fd5638-feb5-4b3c-9a0e-fe0a96d1668e,b567629b-8b22-4767-bfd9-292a3bd6be33,6774e6ba-7fd6-4081-a2ef-8928dd8f2426,sim,2025-11-07 13:21:25,2025-11-09 13:21:25,escalated,1577,low
977582dc-4d43-48f0-b50e-183d0266102d,ac5e5a40-5f0f-46e1-a85c-321364a077a0,f7414533-324d-450c-9492-1a7897776deb,network,2024-01-08 23:59:28,2024-02-06 23:59:28,closed,1198,low
06f8c604-de4c-4e01-bc82-88df765bbb4d,6dc4ef35-ee35-4c17-aa2d-740eaaf39e40,06680e54-5a19-4b34-b7cc-98a5cc2761bb,device,2025-04-15 13:48:17,2025-04-20 13:48:17,closed,1500,low
3d9bc34f-da90-4633-ac1b-efd0ba390234,83aa69f0-15b1-4c43-9b6e-4a03f7cb4987,0ea1f0b8-62ae-4739-92dc-b9de8c006da2,billing,2025-11-11 15:07:03,2025-11-30 15:07:03,closed,1764,low
535c6127-6e7d-4434-ba5a-ec9992654861,0ae5b54a-91d2-461a-9407-292fe057eb44,26b96ac4-6b46-41d6-a846-afb6fa8db2c5,device,2024-07-24 05:29:37,2024-07-30 05:29:37,closed,1357,low
9d81f6ba-812a-48a1-b54f-41b69d68955e,cb63ae6f-b552-4410-8739-f6de07a5648e,934f5af1-ba70-48ed-98e1-ffe9e8a616d7,billing,2025-11-22 10:24:11,2025-11-30 10:24:11,closed,1662,medium
08e0bd36-9886-4aa5-a275-84f3dba2b24b,75c43e9f-69d4-4c48-8fc6-97bf3d25c113,49a89994-495e-4f98-a79b-6fa4dbe6496e,sim,2025-10-22 19:05:38,2025-10-25 19:05:38,closed,1764,medium
8fd35550-91a1-4f63-bfb8-fe5c68949188,48b57898-6d1f-4f00-b774-17af95be54b3,9433abb4-8cfc-4290-8257-5fd7d461e0e1,network,2024-06-02 05:57:42,2024-06-26 05:57:42,closed,1394,low
7c4c4575-c9c5-4bd0-88ff-e71d8c9bb2cf,782d63bc-cd76-4ee2-aa91-fc2d067f5060,04b9c9cf-5918-4373-94ba-aa70825f85e5,sim,2025-04-03 16:20:31,2025-04-15 16:20:31,closed,1671,low
579c3d85-111d-4289-8fc3-06710009a288,28b8e4ba-5168-4002-be8b-057cab81f726,349419ee-414d-4775-bfaa-9bf830f872d7,device,2022-09-16 20:11:59,,open,1337,high
3efef5e6-7027-4c81-835b-f3efb2d8eca9,6c6307f3-7567-4ddb-b3cf-a19968ec7b63,4e8c5138-3acf-4123-8fae-6ac7cc18ee40,billing,2025-10-01 04:16:41,,open,1744,low
e26241b0-255d-4956-a4df-523ed1bb3f5a,a0054348-5968-4b8e-8e70-ea1714b21376,c0d181f9-ccb8-4836-be5b-7b7e2f6a620b,network,2025-11-06 00:56:42,2025-11-23 00:56:42,closed,1630,low
3d904579-b486-4433-9a98-e3d8610613d8,461448a2-6eae-4af2-8dc7-78a1ff01654f,8df04669-4e71-4c09-ab70-87ed62e4f56f,device,2025-08-15 22:58:44,2025-09-03 22:58:44,escalated,1780,low
43deb570-a8d8-499b-a8da-2ed8e6a58274,99311b51-9817-4118-b1be-a44223dda2c2,e70256d4-70d7-4419-b5b1-a95b1ccff9c4,device,2025-04-30 09:38:15,,open,1543,low
0023a34b-54c5-44ba-a72b-f32cc1af95f3,b5e2709f-ffa5-4910-bfc8-31d88c15a750,8a19eb83-e9ad-4245-b089-b04da1df4da7,billing,2025-11-12 08:52:21,2025-11-20 08:52:21,closed,1307,low
4640c274-5cba-4ccc-b0cf-e277030efd30,19fd2248-dca0-45a9-8aa8-edf12ed53f91,738f48a0-b073-4538-abe1-b680c28de2e8,device,2025-02-03 19:10:01,2025-02-09 19:10:01,closed,1392,low
4d2cadd9-5ac4-474f-9f7d-e6bdc022ef0d,b4f4a8d7-2103-420b-9028-86a9eed87aa2,59ce2479-2b3d-4e42-96b7-1fe8c3da00e7,device,2024-07-31 10:21:47,2024-08-24 10:21:47,closed,1816,low
299fce82-fa50-467e-88af-94e15da1129c,fdf0fd6f-a6f0-44ef-82c9-ec0ae050d03f,89305b33-e505-4f52-98d3-e9ac268dab82,billing,2025-01-03 04:46:02,2025-01-24 04:46:02,closed,1389,low
d499fde3-ced9-47c9-830b-932e583c56f4,9c594780-01fd-4c9b-b5b3-6b80cebd1f4b,0f67441f-c2cb-451e-a460-89c5cc40b748,network,2025-04-07 17:26:30,,open,1283,low
461226f9-93fe-4738-b7f1-0a4efd808b32,d50bd493-5bad-4d52-a0a5-07bdb7a60ea6,dbf6ff0e-ae62-4be0-b373-9312b297ecbc,sim,2023-12-11 06:26:34,2023-12-16 06:26:34,escalated,1339,low
4b40146e-48b2-4cb1-a914-2ff311b311dd,77cfe04e-4085-4cad-8cc5-74653124655e,e15fccbe-2ed8-48b9-ad46-bec8b2b19d99,device,2025-09-29 22:06:17,2025-10-21 22:06:17,closed,1977,high
bf718f22-d40c-4ff0-aaa1-30c01c9153b7,af2b43ed-3fe8-420f-8d4a-2b48ddb57397,7efe145b-98e4-478d-aa3b-e7d0de60c1d7,network,2025-02-16 23:09:46,,open,1885,medium
e4986cd4-c635-4b09-8af5-fc3f8eb632b5,ae500ab5-bcb2-46ab-84c9-bcdbd1382173,e7a4bd99-c4c6-4f47-abc8-aa783b954e3b,billing,2023-12-11 21:47:48,2023-12-16 21:47:48,closed,1131,medium
f77ac4b1-750a-4ddc-8a62-086239920993,5ef605ed-a319-430a-96c9-5bf74cb4a859,15187349-2321-4184-80a5-71321b6a1d41,device,2025-06-25 07:54:57,2025-07-03 07:54:57,closed,1607,high
01ea7ae0-d7ba-470e-adba-e02ea861a4cc,dc306c25-abd8-4d87-873f-3695548a3b86,635810c3-74cd-4ee1-8cb6-782d2a1dbbca,sim,2025-11-14 17:17:25,2025-11-28 17:17:25,closed,1242,low
84daf36b-bc1e-42f3-8e68-34d3b38b10ae,125e67d9-dd73-4e25-a69b-5df0341eafc5,afaf94fb-dafc-4355-8f1e-4fdaaa8d65f4,billing,2025-11-21 18:15:57,,open,1353,medium
b7b90505-f669-48a2-8156-5a6eec1c8e34,43bb3551-6308-4c29-b6ec-0e68fa84e599,ce089c96-c2ee-4231-9063-9b085d33106b,sim,2025-08-08 17:27:50,,open,1791,medium
03335552-1cca-4ff6-9b92-8d819a48b91c,fb5c6e21-75e0-4d8d-9e92-7d42a82adc9a,f9820615-c2f3-4c64-9453-a47a8213c501,network,2024-02-18 15:29:30,,open,1376,low
3bd3e616-de1f-49b1-a90d-a3d8aad71b6d,22ff905e-9582-4758-9ad3-05f05c9d6c8f,f6e9f14a-1144-413b-8f39-63a4792d5eaf,sim,2025-09-24 01:51:41,,open,1305,medium
8259a3b0-1293-4fa3-aa12-d9fe84c241ae,6d356c19-90d4-4c12-9fbd-b71db1963d6e,f18f0010-572c-40bd-b7a0-f55f14d42543,device,2025-09-21 06:45:35,2025-10-16 06:45:35,closed,1496,low
e06d19e8-3fc7-4235-89a9-fe640b87a448,41986304-1b57-4bfa-a9a1-b9975b75ad5f,1fbcda94-5539-479d-8aef-0de83b80f282,network,2024-11-19 05:46:14,2024-12-15 05:46:14,closed,1970,low
62f772e2-cf71-453c-b21a-fefc93e74e16,9a6e0263-14d6-42fa-8b65-ec9fc7bee9a2,7d709a21-c84f-448c-87b9-044849a317fd,device,2025-11-18 21:02:13,2025-12-06 21:02:13,closed,1988,low
2060bafd-de0c-4ebf-b06b-f53ccb901a28,21c549e0-2d8d-456d-ab55-b9341fdcefbf,ac07242a-9c76-495a-ae4b-2d55eefa253b,sim,2025-10-14 03:55:37,2025-10-19 03:55:37,escalated,1811,low
7db7366e-544c-42b9-a5c9-7a1d405fa06c,623a5656-523c-47d9-8c03-9ff9c43ec5b9,d144172f-5aa8-4f3b-b7e7-6ac90fbb7768,sim,2022-01-06 23:03:46,2022-01-21 23:03:46,closed,1714,low
f81d6cd6-3158-443f-b8b3-9e19eca4f202,6f614615-f298-4b7a-a15a-e082a7d769a5,df68a2e7-811d-4d89-a148-771d90dfbd96,device,2025-11-19 12:25:55,,open,1515,medium
9e65d267-1e2f-4284-9b6a-0c44eb4d6020,3c68c698-3d69-44c6-8e0b-92f17f0063e2,39a143a6-9ed5-463a-9adb-adeceb09f7c0,network,2025-09-16 18:52:03,2025-10-15 18:52:03,closed,1579,low
24eca3e4-13d4-4121-a93a-24e76026ce82,ebbfe84c-2d88-4a95-95e2-15d867a40f2a,484f0bef-deb2-48db-82de-2dd8c81fe72e,billing,2025-09-17 17:11:04,2025-09-30 17:11:04,closed,1355,low
34341b1e-60e2-4d60-8ccb-adb2d7414e6c,8bf9e25f-8c66-4b5b-ac14-0033e42fb4a3,25ab2483-2104-4294-9471-a87e677cc4c8,sim,2025-04-16 07:38:34,2025-05-05 07:38:34,closed,1844,low
bd909b96-3c1f-4a8c-9aa7-c3dc2550a26a,645570c4-ec7d-4647-97b4-7e12d17df418,9efa9d39-63ba-4d3e-b897-44bb6d078914,billing,2024-08-31 08:42:12,,open,1127,medium
f9f4b8d7-cece-4cb0-a462-8a1d670f3720,11efeade-7ed7-4750-b0f2-ca6556cfa2f0,aa7bc99a-3115-4ed4-a0ed-557b642b033d,device,2025-02-27 07:19:28,,open,1157,low
f3bd1e21-58f6-420d-930d-b82499b92252,122d4359-90e8-434a-bdd8-8fc80b812f90,6f963edc-2fd9-4e3a-94e2-6d3a4a91e30d,billing,2025-08-18 01:28:26,,open,1076,low
d33e8d6f-698d-4fbe-ba16-cd295dce6462,a417981b-7289-434c-a8d4-6540dd15af06,980a0391-f3ea-49ce-99a4-0493bc0345b3,sim,2023-06-11 09:18:13,,open,1983,low
dbf84ad2-3c7e-4644-b29e-b9a15a0cd414,806219e0-5a58-42ed-91ee-cfb05707dfc3,2d389290-299f-483c-b11c-b93c85600070,billing,2025-10-10 07:37:31,2025-10-15 07:37:31,escalated,1045,low
7b0d30ba-ef21-4fd6-84d7-5604d074277e,5fa199eb-6daa-4c3a-a29a-3c18472c9c4f,5879f6be-8acd-4af0-8546-a902a4e418d4,billing,2023-11-13 03:58:21,2023-12-02 03:58:21,closed,1160,medium
37f4488d-bfbe-4424-8816-11a41cd5d6c5,0980eee3-21ed-44f0-a16b-c4ba644520a0,2de6f62b-7987-43fe-a1a7-5f32107cbca5,device,2025-11-21 09:12:17,2025-11-28 09:12:17,closed,1873,low
9156a1e7-5974-4a77-955e-436e3820b11a,b3523641-7c0d-4d4a-bda6-40b76d89b361,1f724c4f-817e-4b8e-b193-145a417616c6,billing,2024-05-12 04:41:20,,open,1262,low
5dffd5b6-c8cd-433f-9088-f481eef484b2,a06dd320-1c86-4556-b147-43ac7641f8df,e541265a-4cd6-46ec-8518-3ce3a73ff857,network,2025-06-13 12:37:03,,open,1394,medium
3ed9fa8c-e36c-4f7e-9f66-a09295ccfdc9,e20df176-cac7-45be-90cf-7c07924a7113,ba1adcd0-63e5-4a85-8715-4dde128e1681,sim,2025-06-10 01:28:09,,open,1436,medium
ee31a93a-b104-4b2f-b1c2-8ddab3c22c43,3a0996da-6618-431e-af30-77169bf3e673,a3e6fd7d-a1f5-4ba8-adac-d308f3f90821,billing,2023-11-10 11:39:47,,open,1730,low
b49c2791-a07c-4bdb-9c86-e1583fcecc46,bf712e93-a6e3-4ca5-aad7-0f5f88301b1c,b6b64bdc-754e-462f-901b-cb8ac57a1ffc,sim,2024-10-04 03:50:00,2024-11-01 03:50:00,escalated,1816,medium
178f0a9f-2b25-439b-bd42-fb61f8476081,057f4818-ba3d-4f05-941f-7d28cd8c499c,1822d847-554c-48c9-9ba8-ca9bc091ff87,sim,2025-01-17 20:50:37,,open,1978,low
1098c3b4-0718-4fd9-93f7-fe13d9f4c677,7e9478d4-b859-4476-a439-9ef2b8c5b095,c00a9fa5-4c9c-4c38-b1cf-8481fa08cdd1,network,2025-07-07 13:56:50,2025-08-02 13:56:50,closed,1786,low
dacfa694-07b9-475f-b4a6-a559982027fe,4940b975-adcf-4497-bdbe-ed221d6bd233,9efbfa47-bbb4-4639-9bb0-8719e8cb72ce,billing,2025-09-13 11:32:38,2025-09-25 11:32:38,escalated,1080,low
37f8c347-bf30-4e60-a43f-239ac1753723,1b0876ed-ba76-4f8d-b043-7921a0f52bbd,eae9dc91-2c98-41ca-b6c2-2f05b057435a,billing,2024-07-20 10:59:16,2024-08-11 10:59:16,closed,1354,low
f7ba9aaa-9ea9-4085-8ea3-ff80d927340f,93d3f331-f93d-49bc-91d8-c363e9f713c2,54454e2e-0f7d-40b8-955a-4dab2ed13642,device,2025-06-23 11:39:03,2025-07-20 11:39:03,closed,1143,medium
a999f8b7-5e26-4013-820b-4466b6187dec,69979a6d-6f2a-4a1f-97f5-b718939532e6,1222f12a-eb50-4485-af01-335bcf798d47,network,2025-07-14 05:23:15,2025-07-15 05:23:15,closed,1527,low
8dfc8763-ed21-4de6-b0f8-4a96cf8c2b6f,e8ac3a1b-dc48-4291-96ee-e6cc29584b9f,10e94d63-d7a9-4268-909e-9fc71d72aa43,network,2025-11-04 23:53:23,,open,1597,low
9e0dfe0a-5c96-486f-b67d-93ce7cf3ef73,59186c4a-346b-46d5-91b2-d75cd071aa26,8b01a508-7ff7-41d3-a2c5-19b676575814,network,2025-04-16 11:27:53,2025-04-30 11:27:53,closed,1503,low
e0c36672-e445-41a8-97af-19b3ac2bde61,9d186185-d9ed-473d-b335-e14cce43dffa,a811ddeb-bc8e-441f-868c-cb87c1ba02b9,network,2025-10-12 03:04:47,2025-10-24 03:04:47,closed,1187,low
22097bc3-5bff-419e-afd6-343318a5da5b,1e47184f-71bd-4c81-9e84-6e1833a8984d,6d20bf22-7c2b-4434-a72b-a2772e85f4e3,network,2025-09-19 23:36:04,2025-09-23 23:36:04,escalated,1352,low
22c452aa-03de-459e-bae4-bc681563ce80,62a51456-02e2-449e-b78e-684635c70dcf,cfaa5cff-a852-4570-8020-0b66c46641a3,device,2025-10-14 23:20:24,,open,1258,medium
25ce805c-690c-4539-b4f1-31578b27c130,f3e5c9c0-0895-4bab-97a6-c5ad2abc601c,2eb46ca7-6a1b-492f-b891-a3c52126c3c4,billing,2025-10-13 19:05:38,,open,1374,low
13a9bb09-242d-4af1-aeb1-d90f9ea9ac28,72053c01-2e59-4875-9474-8c15fc026c2b,bdae1f34-349a-4429-a772-e068b81ffcd0,network,2024-12-05 00:27:44,2024-12-09 00:27:44,closed,1545,low
2a92b836-4d23-435e-b39a-782f8d5315df,2bec730c-57ce-48ad-837f-7198b72e97a8,45366d4d-4668-40f7-befb-166d87eb6f5c,billing,2025-08-22 21:17:14,2025-09-01 21:17:14,closed,1723,medium
e4e93a0a-7eb8-436e-8833-5404c17d448e,7fdbcc1f-f36e-4e6d-b42f-d8f3de42218c,e779b8a5-190f-404c-9ead-ac409dcb9d96,device,2025-09-25 10:11:08,2025-10-21 10:11:08,closed,1417,low
8e627035-edb4-4b5a-bdb5-a38e8e8ce166,d9e3e31e-aafe-444c-9505-c68bafb3cf21,20c1cf8c-b323-4c27-8027-59c9e8a3508f,billing,2024-08-28 23:03:43,,open,1854,medium
11bb3701-d156-4547-b9ea-b1466b8501fa,ae4fe928-b497-41ba-b296-1d6d1dc0e312,ec29d6ca-f294-40a4-bb95-b5b85718fbc3,billing,2025-03-24 18:19:21,2025-04-08 18:19:21,closed,1983,low
f96a3ce9-cfe5-44a3-86d0-766ac6e46e2a,caf8cd09-41c8-482d-b909-9702240db39e,10856ca1-644f-4b65-94bb-0efd33afec1a,billing,2025-01-03 07:15:09,,open,1226,low
d64c3122-163b-479e-b481-50d2bb3bc3c6,1be187a1-d5ba-413d-8d29-445044e387f0,87789e33-0b3c-4859-a408-9dc715b4fe6b,billing,2024-06-16 05:14:33,2024-07-06 05:14:33,closed,1527,low
0655f175-1bd2-43fe-ad8a-6a4b90b1a4a3,10b4633e-7288-44b3-a49c-53eacfb29941,268d8850-bac4-4d90-9521-5bf9c77e717d,device,2025-07-03 06:00:30,2025-07-29 06:00:30,closed,1508,low
2506d809-d9d0-4533-a0ea-c3b3e3f9338e,89ab34ca-6488-4c4b-9718-431bb2b063ca,83e950fe-b5cc-47a4-a166-bf49c56f9e1d,device,2023-01-14 13:48:22,2023-02-08 13:48:22,escalated,1391,high
d4d5ae76-fc69-4c5a-b7a2-2619452ffb9e,1d64928a-e5d4-4275-a0d7-cc84d4c4e5e5,f4aefaf5-8384-496e-aaa6-426ddea2d30b,sim,2024-01-04 05:33:17,2024-01-30 05:33:17,closed,1162,medium
b100484d-d42e-4827-8267-eaf4e8974e44,7eab01a1-a542-41d2-881f-55f1bf501b8d,7bd85d51-33de-46e4-98c9-d2280c50548d,network,2025-11-01 22:09:46,2025-11-29 22:09:46,escalated,1574,high
ee220dcc-421b-40b0-b5bf-1ee4dda49ccf,60e40152-2a1d-4920-a918-a03e8a315d97,d5201075-74e3-43b9-8cc5-e157b880346e,network,2024-07-25 10:03:55,2024-08-11 10:03:55,closed,1135,medium
3d1e8acb-bf90-461b-97e7-e00ce1f66f49,42f4b75b-9f66-41b0-9a39-2014b299fd4c,7d88c56c-157c-4435-8e30-4de2c04d4483,network,2025-03-25 12:50:05,,open,1806,low
b41bd38f-91ac-4067-9c7b-3628beff9412,6e7df661-51b6-41d5-a3c4-b1477b396696,9b9b13be-00ad-4690-b9a5-5a50a8a008d9,billing,2024-06-22 18:03:26,2024-07-05 18:03:26,closed,1988,low
55b3a2bf-c32c-4e97-a95b-eb1b3e0992af,3afcb9eb-a7af-485d-804d-905a6105a6bc,4e0c1b84-8c17-44a1-8e36-93ba7b182faf,sim,2025-11-12 01:49:47,2025-11-21 01:49:47,closed,1095,medium
17a832c5-f839-443b-9ff3-551e144efc73,6dc4ef35-ee35-4c17-aa2d-740eaaf39e40,06680e54-5a19-4b34-b7cc-98a5cc2761bb,sim,2025-09-26 13:50:29,2025-10-25 13:50:29,closed,1767,high
eab8c47b-e127-4933-90c3-744e2064bd94,65988b5f-8034-41bf-8dae-a695d27d5f9d,943e93c6-c1c9-4330-a033-7d7f76eea311,sim,2025-10-16 06:02:15,2025-11-09 06:02:15,closed,1539,low
a4475351-82f4-4c39-8fcc-ff4281d5d88d,10dc2392-28b0-4ee8-b105-1c66a5d744dd,81bba926-9744-409d-b8a1-f9e2865b0969,device,2025-07-14 10:35:13,2025-08-07 10:35:13,closed,1453,medium
b758ef35-cebb-4cd7-add0-07eee21cdb13,2c18caad-8d43-4e46-90ed-2d796cea72ad,73248185-b61b-4c2b-8bef-e7b102f0196c,sim,2024-03-19 06:54:08,,open,1333,low
23debe53-fe20-40f7-9fd6-7a380064a8ec,15f189b0-f2ab-4d38-be6d-f4f383a0efc5,c8032918-5ca6-4c04-92ea-01a806533b63,billing,2025-09-13 09:31:15,2025-10-01 09:31:15,closed,1401,low
d0a04bd3-b5bb-4d3c-b935-c9b2c6b17f5a,990776f6-667d-476b-97f3-ea69679371cb,e8635a6f-130b-4f20-a3ca-916f80b5bc17,network,2025-02-25 00:41:44,2025-03-24 00:41:44,escalated,1182,medium
9b90acc8-651e-43f9-8ba7-fb5cea40e3f5,721b0a03-f78a-4708-97c7-6dc9de51111a,361da761-306f-415d-b7b6-18072dd8a335,device,2025-09-10 00:12:11,2025-09-16 00:12:11,closed,1265,low
