cdr_id,subscription_id,call_duration_seconds,consumed_mb,timestamp
75a46a8b-a692-4bee-852d-fdd3fca10057,b6786748-52b6-4fb3-891e-534c1a4ea8cf,16,26.869,2025-11-20 19:28:47
02620a9a-a7ca-4cfc-8689-3684ede22c7c,ee6da216-48be-4964-a5c4-054851c5155e,6,3.912,2022-09-12 20:40:01
6ebe14f2-71ca-4d9f-b5cd-843756256312,7604f674-dfa2-44ac-a261-7bcf6117aa9d,47,112.245,2025-08-27 19:09:07
cf7e0031-baaa-4e7e-950a-951a3cfffec3,d99207e8-d12f-43c1-89a8-2837e74fea7d,2,8.896,2025-05-29 20:07:15
2208f243-8542-4e66-aa1e-8498e2f43a4d,9ed8ccdc-4c83-4ac0-b866-9d7c778a0f62,6,10.354,2024-08-05 05:35:45
c6bd7530-df33-425b-abdb-514f724b4d3d,ddffc463-d755-4185-a237-2ae730e7ab03,5,0.562,2025-07-14 08:33:23
b195baed-3ad4-4713-92ad-f1e730562cbf,ad03f916-036a-4b37-a020-9c8cb2234f74,5,4.023,2025-06-08 00:54:42
8eef5b88-bce3-4380-817d-c247e2ec8714,01c8a797-e950-47da-a976-9246ddf034a7,7,5.462,2025-10-08 14:24:46
34765ec8-0e37-4a20-a5ab-223bd4b8cfa1,2c3be9b3-a85b-4ae5-8d9b-11a0379d144f,3,22.641,2025-04-14 19:35:17
633434f2-a1a9-4dd2-8765-93ea1e7140e9,9a4bcfc3-b0a1-487d-a425-6616a4ca01b3,20,7.523,2025-09-14 10:35:05
a8ccc8e1-2928-4373-b026-3083adb0ec6f,4e8257e9-7250-4ec0-ad4d-3835c23cedb3,4,11.612,2025-10-23 11:21:08
b14a8e18-e24f-4fc9-878a-6da4cf7e8dd8,a7b1ac06-7cae-463d-a38e-df851db56749,30,4.966,2025-03-12 13:04:43
655ff9f0-0a14-4024-b7a1-cc30ea7c778f,3006205a-b45f-419c-b1d9-c50c46bd42f7,10,1.246,2024-11-20 19:53:15
7be1581e-8a88-4645-ad92-57d5a5aa9ae6,8e9317e9-8d4c-435b-b131-7fd63de9ad3c,4,0.966,2023-12-23 05:14:48
1d817048-1226-4796-b977-2b5e93ef63cb,ea5ebfee-fce9-42cc-8e95-4ea90a403ce4,21,19.581,2025-11-19 16:28:05
8df2b64f-1fbf-40c3-a9fa-91b4a8874f68,bea755fb-0063-4b1d-bd6d-9ff858ebd1fc,8,2.36,2025-08-22 04:23:40
0816ca19-b16a-4e4b-9e6b-1fc991fb1f68,1e04d746-883e-46ad-9c38-fbe0f284b237,1,5.283,2025-03-19 15:20:27
b9faeb1e-e952-499e-b5cd-3549a41fd9a6,a157a166-58db-4c42-ae9b-ff477c8c0e27,5,2.301,2024-10-22 00:46:34
883cd544-d4c6-4463-bed7-567ea9b21cda,f88aee17-db7c-4fdc-9af8-c22ad00d587f,6,0.749,2025-07-27 16:25:08
e1bfb420-8e57-4a2d-8abd-49d6715e22bb,526ba2e0-e1cc-4cb0-bb15-d07b369f6f44,5,0.493,2025-07-13 08:53:08
1b472ade-cbec-452b-baa0-f231d42d5b4c,42115591-2dcf-4d3a-a68d-3d6f03d53a1f,1,8.126,2025-09-25 23:11:23
341e2810-acb9-4541-bacd-9be222997393,7122f222-19c2-4f46-b8d2-cf353d7b34a7,3,1.79,2025-05-14 18:31:58
9203e5ba-9d0f-4591-a6c4-957cbdfccf8a,c92c6ef7-8948-4d70-8316-d9673ffe5629,6,3.645,2025-10-05 22:06:32
938cd086-78fb-4990-b048-a698566d3b6a,7efe3189-df4c-4102-94f5-ae6b8d5017c1,10,2.314,2025-08-03 09:58:36
723c4ad5-2399-4c20-b0e4-dd45589f170c,bcb2a945-eaae-43ac-923f-a56c3c8692c0,6,0.407,2025-09-11 07:41:22
7035f6e1-8b1e-4044-85c6-f582e1d208d2,bc0cd10a-4039-4cf5-9f88-2ec9d61f0758,7,7.603,2025-03-26 17:34:44
6e432f91-be1f-4c6b-873f-d8acfdd1263b,d6511a9a-fc36-45ed-8b76-ec4f922c663e,3,7.667,2025-11-06 09:46:47
a9f40b31-1896-4256-8cc7-2ef9de14a5fb,7d414a15-a6c3-42f4-871a-b604dc9fd70d,1,4.143,2025-11-22 11:22:31
ca519de3-daaa-4653-b30e-6a81110d7c78,23de11fe-03f7-4ad4-87f1-1cbb2de598da,2,48.817,2025-11-16 12:20:56
71c39c0c-e387-4736-8f95-41bdabda7ce3,390ea42f-5b3a-40a0-819b-e7b2488f36ca,9,4.694,2023-04-04 06:07:06
9d7e2570-c748-4b93-b5a2-7d5a4729d483,3a36711a-654e-472a-8719-f1dbb27ec47f,1,2.59,2025-07-25 15:31:16
2f9c0651-1836-4236-933c-2b4d649407c9,172ab580-a8e0-4926-b17b-56c590514d15,4,1.367,2025-07-28 14:05:11
f9fdf0c6-7b4f-4b8f-b403-57abad33b585,fd356586-ee53-40ef-9c4f-ff55f08cf367,5,0.329,2025-04-07 14:04:14
0a67f8d2-0226-4346-9b5f-973cba1b9f3b,f818b782-bfd6-459f-9dc6-c0eecd500c8a,9,31.417,2025-05-19 21:08:07
56af727f-3969-4999-8c1b-07eaa9060363,c781720a-adf4-4bbb-bd26-5b516c051594,16,4.186,2025-11-22 12:40:33
9f00a246-8d91-4245-8d44-cbfde15b3c5e,64f28b6b-df38-484a-bb92-7282668ccf46,7,1.083,2025-06-10 01:39:15
40aa766b-ee7f-43c7-a274-2dbc92c704f8,55492dd1-37a1-4035-a5e3-df661dcdecab,4,1.851,2024-04-29 21:28:01
47904604-4652-42c9-9ee4-07bd537ac317,3f3c90ab-b019-4138-bf10-e27501896e90,19,3.559,2025-08-25 19:44:33
c5a82010-b190-4d3b-bcf6-f0399649bbf4,ea989319-a1e7-4555-b55a-a94bf1068548,33,15.006,2025-11-22 19:24:42
f3339436-81bd-491d-8723-f6f6b344c508,8b354c1e-b2cd-40f1-b8cb-5acc16f47463,10,25.037,2025-10-14 16:47:31
374aa184-6522-4900-aa37-89a364a26cfa,5e29aa80-e555-4d89-ba8a-fb44546bf686,5,3.618,2025-11-22 08:30:27
f183f05e-b8e3-4444-8c3b-78b8415ef608,8b04b873-aa4e-4b73-bee3-e19889b37cd2,9,3.14,2025-09-13 22:07:04
afdfb094-560a-4064-b853-6c3f9344dc1b,d6a30766-69c1-432d-af5c-cc59c2e98da5,11,27.101,2025-05-11 04:48:21
08fd193d-a20c-427c-b176-1787caf43e75,bfb78f01-0699-4820-8191-7196d98b8347,19,9.165,2025-05-10 13:43:19
e0c1fc09-fee9-4af9-8b07-ddf483b7380c,f6920de9-d899-4db6-b56b-f86ba538be94,19,0.78,2025-08-26 00:40:25
ed79d2dc-33ec-45d6-a422-6f1a10f66047,c489c111-dbc0-4d29-8629-6105344fb103,2,5.983,2025-08-28 04:50:03
64db0616-0c97-459a-8ed6-b2d243cd60ad,c03e6329-ce16-4786-b72f-2343f2ef352d,12,64.422,2025-06-16 14:22:50
5d19a3c7-7728-43a2-af6d-5a182564d426,035e8414-89b0-4a5e-a9f9-cc4eee8596d6,2,5.455,2022-06-18 21:17:54
602ca9ad-b51f-46a7-83d7-9a61e5841b51,8f573a16-724b-4431-ac49-09f003994481,57,1.418,2025-09-24 08:34:35
ca5cc637-2df7-46d2-8395-f8b6e8695097,99f7ecc6-b7ff-4a61-be0c-ef136211a453,3,86.635,2025-10-01 02:27:05
84896eb7-97d1-4f8d-8058-84089221929f,f2137666-7d26-464b-be21-a75ee7d07341,5,8.059,2023-09-25 23:10:30
c3064d75-b0e6-4e29-8f5e-8ae885096d8f,f2e71b43-ffaf-40d4-815d-a8469d675cc6,5,21.526,2025-10-20 11:39:38
4bbe8714-ce06-4291-b86c-895266e81da6,697f4f11-ba91-41a0-92f4-f343923ae81b,10,5.848,2025-09-22 13:49:30
bcc60a71-9d3a-4630-b450-8c10abd0d51d,c1704056-60df-4e73-aca6-7b3efc7c4422,25,30.658,2025-11-21 07:58:22
84803719-239e-4697-bd7b-bc274a430b44,a96cffff-0846-41da-8228-0c4125ce72e8,16,1.81,2025-10-21 20:01:16
ac2fc54b-cde6-4ca4-9caa-8770e68c2524,2e6ef901-f144-45f0-a7f1-0736adb55d3f,8,0.943,2025-07-04 15:46:55
06847272-65e0-400f-8e50-c31aa831b7d2,6a5085e0-faa2-48f7-9014-2e79007fa98b,26,3.41,2025-11-01 05:11:36
9be185b2-50ae-4b36-a39f-c21c29869ab7,c873b892-33d6-4c6d-a864-8f4cc7f6d6c8,49,7.497,2024-07-30 00:24:24
c07a8108-f7b4-4c30-8eab-fbfb02fc1d40,9fc6b2ac-5912-4976-8257-167a4102530f,50,6.282,2025-09-27 07:35:32
bbd6a721-367a-4369-9444-a28122447d95,b556e9a5-553a-44e5-b127-3f87fac3ae80,4,1.526,2024-12-19 04:06:19
e6273bbc-db96-448f-8e0f-847f9cda4bbe,58b69ec6-436f-4237-b423-f23ea2ff6411,9,0.836,2025-06-29 23:18:24
c5241bbb-7638-49f5-b15a-5cef49a0b15b,cb0a4e9c-0d0a-4f8d-99c4-e52c19d5f827,3,4.437,2025-10-01 15:00:12
0c6482ee-d7a4-4cee-8710-2be52e987661,fabd6067-b393-4ba5-9154-d8c46b016c17,1,12.592,2022-03-09 17:17:13
18623d60-782e-45bd-bcf0-310cd563afcd,26b53a59-45cf-42f0-b8d8-6a4a43433200,7,5.113,2025-09-04 20:43:20
09978fe9-6e1f-4b27-886f-cef327e2cecc,13686f9c-2caf-4e8d-89a5-38b65172c1d1,3,3.939,2025-11-01 09:58:58
58943b56-8717-4946-9bda-032d53e5c473,37c4748b-13ca-47c7-9e24-a523784740d6,2,0.473,2025-07-24 06:18:15
0d0e280b-852e-49ca-9705-4a5decc93024,61f9a874-1ed8-4c87-809d-58988b9f9493,22,2.706,2022-09-23 22:58:59
64aed34f-1645-4b38-873c-9c0cf274fffd,15949d92-dac2-436f-881f-1deab081ff18,4,16.889,2025-10-28 17:27:32
38740b56-9d5e-47d2-b45e-661844637fc6,61a9d2a0-e045-4e1a-a2f3-754dbbfe071c,13,6.426,2025-10-21 02:35:28
4a2e0416-04f6-4791-b161-9891b58941f1,f689561b-16a8-40ea-b9eb-35bcb6379abf,17,2.876,2025-11-18 03:33:08
090d781b-481e-4b10-ab07-7a1e3497f49d,42dbce52-d9c0-4871-996d-104f5adec566,4,0.184,2022-09-05 18:21:04
ec60dc01-bb99-40d8-b6ee-32f87290b42c,d5247856-9924-4a50-b268-a930a36a07ab,3,1.553,2024-10-03 16:44:56
aa79966b-f7a4-4cc8-b1cd-0c23fbba875d,dda1f3b7-f793-489d-b8a2-5a8f219d728c,8,10.796,2025-10-30 22:02:15
a66feff3-a5fa-4e88-a6b5-b542aff9eb12,992e0379-cef6-4f7f-b728-dd85096f3548,1,11.15,2025-01-29 18:04:52
197ff33c-ef81-4f8c-9cdf-9f6aefbf29aa,0a56514b-dcb8-4ef0-a539-1f488c357cff,3,2.266,2025-10-13 16:14:42
40642ddf-6a6f-465b-a2d9-01d1618811ce,02a7afd5-6db4-4295-ac48-82736abdb2d0,21,1.677,2025-10-07 23:04:34
5e10bede-4273-4fc7-b4d7-932bd445fb17,36b58bbb-d4bf-4515-a077-057d78b2fbbf,1,15.551,2025-11-11 21:20:29
699d69f2-a0ed-43c2-a76b-32ec97b2f753,c1c00810-8d1e-4a53-b886-24a1e5bd49b2,10,2.906,2025-11-10 23:31:37
3aefa931-5a48-4ee3-8148-1e2de1ce9d9e,f8ad7550-b54e-4ace-8e69-c79dff4ca0bf,4,3.236,2025-02-20 18:32:23
4563a5f1-f4c4-414f-9e47-47364b9516f6,84fa577e-7685-4372-bfd1-e0c7ab2bb536,3,1.248,2024-07-30 05:23:21
2607510f-08fd-4194-9b93-96f339888cb6,6b6f02e4-f98a-4e5c-aa79-5e42196e5386,3,4.851,2025-10-04 05:11:29
adc6c129-7d24-4a5b-b55c-ba598b4a42d3,18574b3a-76e6-4437-83b3-532f66b93da5,3,0.681,2022-09-04 12:37:17
8ed10578-9f95-4611-83c2-1347a848feea,ce4f5ac5-76c8-430a-9103-34bb1ef7df8f,2,0.561,2025-03-14 20:16:06
920d1396-4389-443b-8351-43e30d4c38d1,87a6d84d-4721-495f-ac3c-42170ed7b2d6,38,1.873,2023-02-10 11:01:42
bfc3d8c2-12e9-4a32-9813-d5e7d99fd1cc,de6a4d52-3287-4a31-83c0-7c90c4d276b4,3,5.517,2025-08-06 03:50:28
452c1bae-9376-484b-937c-8523d938a5a2,2f05f4a5-28a3-4f2e-a4e6-846d80279696,9,11.256,2025-09-24 11:19:38
1aeca906-fa3a-4c3e-899a-6289aac3fce7,1a80c0d8-eff9-4a5f-962d-0e524e30130c,12,4.03,2022-06-10 00:02:35
9da930ef-07b4-4b87-a0a7-0dbca34e5930,6e09c026-4fda-414f-aa17-f9922d1464b6,3,10.176,2025-11-04 17:13:09
9a552216-3be8-4798-8654-7c47c5154c80,108fda1b-d856-4515-9092-7b149ab49889,2,1.887,2025-04-23 15:37:13
a8009ae3-80c0-4d99-8f68-16e0c739cb3a,b13229e9-3124-4832-b3e3-1869fbacf5f3,5,10.983,2025-07-15 04:52:19
ce6b275e-cbf7-4024-b8ec-d4bc32a6a41f,e750a95b-56dc-4656-92ed-5c022f753e1a,3,11.013,2025-10-13 16:37:52
c3f03d48-613b-43ae-8172-c8b84d837ff5,29e2bff8-83c9-44fb-8c09-79b792f83ae3,27,4.538,2025-05-14 14:52:56
3eac0695-ee91-4f93-89c1-c2da87e8698e,924fe40e-9d83-41af-aed3-8ee4c2d9ffc4,1,5.014,2025-03-27 18:45:05
731dedb6-0636-4fdd-8f51-03b6675f6e51,f95ee47c-0d1b-4a82-8001-6a9d97890369,4,8.611,2024-03-02 06:41:30
1d5e9186-2f8e-4125-ac86-df1915cc3417,39607558-9119-4d2b-aa27-ff5a0ff78ef8,7,1.305,2023-07-18 19:34:23
410076ff-c9e0-4c0f-9d89-6c34c27b3081,c56b4a42-b4e6-4e3e-a5b8-60d180048771,3,6.58,2025-04-08 22:15:34
b7bfbae4-d616-40c2-9e7b-cd74ec5458c9,321cd368-9154-416e-a293-1238aa5eaca5,5,3.761,2025-11-18 22:03:57
bde92dfb-cb7f-4918-bb16-803c38874bd1,a38c9240-044f-4925-a45a-b37767e0a398,10,2.8,2023-12-03 23:53:41
487091b8-7257-4140-845e-e48f835dbf37,ffefa7c8-d908-4e96-af31-f540abf42b73,25,1.339,2024-12-24 03:00:19
170bc425-fbe4-48c5-83dd-2b54a1546fb3,8e94a1c3-abfc-4ddc-be96-6d29861347b0,5,5.715,2024-07-23 01:56:44
a1313585-6c5a-4579-ac93-abafa42be63f,8364fc05-839c-4514-8386-3cca26ca5b47,2,3.785,2024-04-13 18:44:38
5ada4764-87ff-492b-b8e6-f08b0cf4b5ab,2c459732-7595-4ccb-aa6f-53bd540e432e,1,16.709,2023-11-01 17:51:26
c6cbb765-62ca-4038-b947-f10130824cad,a49806cc-e6fb-41d1-a535-901e6374ae93,76,6.538,2024-09-10 05:42:19
e4565d25-10e6-48c1-a8f5-c1d5dfaa801e,edcf47a0-82f3-4472-a98a-256bc599e005,3,6.031,2025-07-15 09:41:39
57c140b8-6f03-4bd9-8c0b-49712ff12190,cde991c1-8b44-4e78-8468-f5c918659ae3,9,2.336,2024-03-25 20:04:29
472ca2a2-5378-4ca9-a61f-ae896fe956ed,cd47a582-ab34-4a2c-9a95-03bdb32c9016,6,1.167,2023-12-01 19:00:34
00e76c40-88d5-4f5d-9dee-b433dfdd2952,1b1ab0bb-5445-440a-aca5-e5bce67c7aec,9,22.561,2025-04-16 16:05:37
026d6964-0971-41be-8c83-6cccb2022537,61da9cd2-bc2a-4f44-9a0e-726f9a6472a4,10,15.401,2023-11-12 04:06:29
75536db4-41d7-418a-95e4-d5528866281d,b0f2705d-ff07-4a93-ab1d-6e80f3164570,10,1.122,2025-06-03 09:30:45
3c1e58b0-c48d-4e40-bf6a-801899bace69,c34495f5-296a-4e00-9281-e6b368ea1ea3,5,3.468,2025-04-12 08:01:02
d2904a50-319a-4379-9828-1b762eb8832a,2fc3a12d-73e7-4b0c-9bd2-71c00aa6416b,9,0.374,2025-08-06 13:36:49
801060d7-a47a-4c33-9431-addad0234ab3,f2bf9a84-3790-4527-b9af-42660e01f4f5,15,1.535,2025-11-06 13:25:52
5cf1d696-2dd9-4604-a659-b1cfa749db37,4fa471a3-966e-4df7-b1e0-926ab7d0fc71,6,14.755,2024-11-02 04:15:27
68f8abca-5d6b-434a-8e14-001afe791d3e,be1ba998-0dfb-47b8-84ad-5e5f575e0cbc,17,66.002,2023-06-21 02:30:16
96d36ab5-58b7-4bea-a905-a39751c86610,8496d991-2dd6-4728-95c4-17d3f6f4bffb,16,9.048,2025-11-15 12:21:55
e99ad3e9-b386-4625-b3e6-395f91057792,f8b86290-c80d-43b4-90ac-cdcd27fae9fa,23,5.364,2023-05-22 04:08:42
1c33ef36-3ddb-4257-9451-4af7d8b29661,85707514-b479-4897-8ae2-21e220499559,5,2.291,2025-11-11 19:44:59
5f319a73-314d-4120-a533-52c331b48934,0aaff140-2156-4f57-91cb-57702e1acd02,1,14.975,2025-10-20 11:58:51
43ea1dd7-f9d9-4b8b-b08b-9a5fbd18bbe1,d7c72faa-5f21-420f-8ba3-1d4635a652bb,9,16.4,2025-07-24 14:33:41
c81ee59c-72d4-44fd-8ce8-ed6353580842,857ed4b7-d687-47f0-b7a7-00dce2293106,6,19.875,2025-01-17 01:19:11
235e15f9-9193-4989-8b05-5c378c54b443,0788ee63-6599-4395-9704-d22f69927ff2,2,0.855,2024-04-06 20:40:28
ccdfd842-ae5a-4804-847c-2d1c88995fd1,cedc2e56-76f1-4e6b-8ab0-9d07db2026fe,3,1.791,2025-10-21 20:53:24
cdb0bd45-b094-4789-ad35-65beb74c8c07,168408d3-81ce-44ad-8842-702ab2d1e3f0,2,14.325,2025-10-31 12:31:06
b948b523-28db-4210-84d3-b2cdd8a29390,37fc7dad-97b4-4c06-94fd-24fcd3f45b90,5,1.991,2025-11-22 18:19:25
8c988518-8cde-4b59-b998-17a5e04481e6,2ce5aeca-a1db-43f8-87ce-2f4a4ce7af1b,18,4.09,2025-09-08 08:28:53
6348ad48-2187-4b86-986e-4eaa0bc8d833,6a0d860a-1a3a-419c-adc2-6e8e9360c15d,9,4.74,2025-06-08 13:17:53
b7f47f22-6343-4bf3-967c-d2379df4fb89,d19daf5d-f710-41ad-9d6a-006eea29d5c4,6,2.734,2025-11-10 00:18:56
a8d6f906-40fe-400d-8790-891963afd703,fd356586-ee53-40ef-9c4f-ff55f08cf367,8,5.044,2023-11-16 06:31:27
8fe0b2a3-6b2c-47f4-87ed-f3a32dfc6d86,77d54d18-b413-40c5-bc34-afffce1ec4ce,18,20.559,2025-11-14 15:32:42
9d4a3175-10ee-4a8b-a85a-36ed801bd8d5,0d037204-e483-4d6a-bf7c-024e7dcd71e9,11,1.081,2025-11-17 12:35:28
2f80a2cf-4f49-49bf-bf86-92631738bcfa,c45aad1f-110c-4587-9f5d-51155cbbdf10,2,11.513,2025-09-12 21:07:38
ec705a82-52f8-4c2e-9ee0-b2f384cbefea,40b34455-a3cc-4805-8f85-bc04d4f10c4b,2,2.107,2023-02-27 16:25:09
e2c8a616-0f0f-478b-8f50-4fddb3a4f992,6bfc2b13-00db-450d-b81e-fe134a9fc288,9,12.116,2023-10-15 19:30:23
33d1f2c8-3de4-4c9c-b316-aef1ee6249b6,5f32381f-8eaf-40fe-ba84-09d65ef17935,18,4.605,2025-04-18 07:12:12
458d58a4-1ba7-4ba2-88ce-8eb2807b9339,f194351e-36ae-42bf-8b0c-ec80bb4a7fe3,4,1.038,2025-01-08 21:43:30
f558ce93-38c0-4cab-bcea-35a554b31edf,fe41314b-2a26-4865-ad1c-526110922d27,1,5.747,2024-03-09 20:20:42
2c7e841b-0d1f-4610-b79b-b3319b41c843,aa6b4fcd-3ce6-4474-8ed4-77baf99b9c7b,37,9.935,2025-10-17 11:01:55
27a30f9c-f38e-497a-9969-5226cb33fc66,92c394d9-8253-48bf-a554-5038be81422b,7,3.902,2025-09-18 05:01:03
0d426fa6-1423-4a4d-b28a-8cf3ec00dc43,c1ae4a29-3c97-4dfa-aeff-28daf69dcc75,7,1.765,2025-09-22 19:06:43
59dd7ec1-1c05-4993-8715-5db20926fc5b,b4669ba8-d619-4e4c-9354-41ee515f9b14,2,2.881,2024-08-27 10:18:11
5c350b24-d654-4594-a5b3-d5e69669779d,f853149f-a8c3-41ec-b6cf-ed1aaaeb83ce,4,1.809,2025-10-22 00:18:45
38a91fea-c339-4647-8d18-3520468dc567,f7582375-8a05-4578-9dc4-799f6256e8a3,33,10.78,2025-05-30 17:58:00
1b92b9f8-7993-4ca1-b4a0-e192d011a4fd,210b445e-08f2-4aaf-be95-44ee0fa52fe0,6,2.771,2025-11-14 14:10:51
57fb9ec8-32af-475b-9dca-2f8152e216b5,cfdf27e8-d97d-475f-8527-2fc55297528d,4,1.886,2025-10-27 05:34:05
0017b4f1-1cfb-4310-9701-8fedfa3f481d,3916deed-1549-4749-b0fa-72dbcfa1b909,3,5.299,2025-10-22 20:33:46
894eebea-f29c-4b69-91d8-2ec1b4bb772b,418c0373-2ef0-4959-92b9-a036f61bafc2,14,4.155,2025-05-05 12:59:00
bcac5187-ce8a-45d5-8fba-e829a8200a66,90836549-3831-4143-865b-3b2999f57cde,1,10.591,2025-10-03 23:20:02
31ef38af-378a-44fb-900b-a86b0d6f70cf,71b2b4be-cd63-48e3-bb5b-ddd54f29056b,8,9.896,2023-11-23 04:01:56
3dab9223-1cc7-42e3-ac26-4ddaaba8bc28,8c3c8d6a-12e9-4489-8c46-ac055638c1db,4,3.661,2025-10-05 06:36:01
66308c1e-fa6f-4234-974c-407bf3edebc7,27189401-fc4d-4bb8-968d-5641ee9b9c76,11,3.638,2025-10-27 01:30:37
56378756-3fca-429b-94ff-a2cd2ee3be9d,e10b92ec-f37d-4682-ae0e-3aa698decdcd,3,28.969,2025-09-07 08:58:50
f0f2e593-b76d-4fb0-ae28-607b27967391,6de3eded-9ca8-4ddf-a40f-c4c0f4b5c396,13,30.196,2025-11-18 19:42:21
d16a066e-c5c9-4c4d-9230-1e6040205ae7,209d3ff2-1f61-45ab-9db4-5f731e2e18e7,12,2.273,2025-09-30 02:01:09
6af20f8a-d8f2-43e3-844e-9f5ead4e6bf8,31bc42fd-5f50-435e-8c82-d456bd7a4e55,23,3.104,2024-09-30 20:55:38
b936e9ec-2f3e-43d8-a02e-ed7ac5d10729,00e3932f-10ac-456b-bf94-6f3ef67a392b,9,3.825,2025-05-26 02:58:51
81041609-c12b-4155-87ff-334ca74a281f,e8f22e26-0c97-42d8-b962-011c48b60c8c,17,7.024,2024-10-19 19:57:59
45b6e799-a37f-463e-97b7-0b7f2e31ff04,94dafbf6-8478-4849-ae3d-4bae7fd51b1d,9,23.736,2024-10-22 11:20:22
d3052160-a29b-414f-8add-2ecfa47519a0,64bc223a-98f8-46fe-b445-5dc800eb5ed8,5,2.062,2024-05-23 08:10:29
306d9e13-2119-4542-b9f2-5c8abc76662a,b6b7b492-90c3-469b-8e2a-df0c2bd36151,8,7.624,2025-04-13 05:41:59
c85b6578-51d8-46cb-b2c2-160b9c89515c,24338072-c8bb-4a56-b38d-d542d5a84363,13,1.175,2025-07-09 06:41:21
914cde10-60de-441c-a05e-b19b64844a3d,12d61b19-abea-4ed4-a245-07c9d3101161,3,8.158,2025-10-18 15:17:11
b8309ea2-b90d-4186-b9e3-e4c684d3c2f8,d26f8880-0554-4ad5-9563-bbab0011bc60,9,6.015,2025-10-24 05:13:35
312d8db0-c7a5-4edd-9c95-08a9d37aaf2b,51c03144-38cf-4f9f-802d-d0e37bdf5bfe,15,3.151,2025-03-28 02:11:27
2c020701-db25-4fb1-bfb1-6ba3f029b281,93491b54-f67c-439e-a731-511d29bf64c4,8,1.322,2023-09-04 20:04:58
75ef1e55-0317-42bf-99a6-38675cba97fe,9bde408d-c821-4047-b47d-ce287ae65652,2,3.801,2024-11-22 19:05:49
b9cb48e9-9372-4392-ab91-8f995b5358ca,a8cb3beb-ab20-4c87-b60a-f3b96c90e6fe,12,3.161,2025-07-21 02:26:21
c989d7b0-2a5e-48d8-a4df-86c3e5a65b2f,f92d94a4-c4ee-49ec-892e-066af9b44f77,14,9.204,2023-02-26 22:46:48
f9fba0fe-c32b-4a75-8f27-9051394f392e,9ef960ed-9b68-4e45-b58e-8d48f0cd4b06,1,5.789,2025-10-11 12:46:14
dcd3dad3-d871-4742-bb84-d2901b4a9c19,cce4ea30-fc30-4c69-a5dd-8bfd1f4b3b39,3,2.929,2025-07-09 00:32:30
869290f5-f99f-4d02-ad9e-d4004017093a,aadd8bdb-1a84-4293-97b1-616d67dd0690,46,15.353,2025-09-11 12:51:49
a754de20-51e6-4eb3-b4d9-948445f15d61,ef18d7bd-ea04-4012-857c-b5f91a3f7d40,7,5.813,2024-04-27 23:22:17
0412ec9c-1d56-49df-9241-20b4ab91d728,abe2b1f4-e79c-4380-9a17-841ba5404132,12,56.366,2025-09-03 17:10:36
96d57aa3-4acf-47df-ad3e-45ea82f0a34e,f1ed2740-8077-42ad-807f-b751a0ded506,2,14.156,2025-07-17 17:27:05
642605af-e81c-42c6-8dc4-bc68e7e41c63,f0fff248-aefe-42ef-85b2-3040c337b455,4,1.324,2025-11-11 08:01:29
d85b9013-317b-4676-9c6a-354599273f51,b820338b-2dd5-499e-8a3c-48a790f0c1aa,8,0.923,2025-08-17 00:52:47
b20d2cff-5139-4e31-aaa6-95eeca04a09c,992b3be6-ab65-4074-92d4-417d704733a7,26,2.069,2025-04-26 02:58:37
f3673bba-95f9-40eb-8862-b4266aa02e27,5c313434-05f0-483a-aa91-de36d71ed09f,8,2.651,2025-10-31 12:37:02
49055eb3-05d4-4def-8712-1a1c8986c9ab,2d8a6a1f-1552-4c62-b97e-ea6bb56be31b,8,0.559,2024-08-24 12:37:43
1c759282-86c2-47b2-8fe0-3bed22fa62df,0822b6fa-5377-431c-8dea-443bbf6cba18,4,3.658,2023-12-18 23:31:46
acfc7398-ccef-4322-b5f3-804a489c6cf6,b76b678a-eb3e-4632-8c0a-372c90a7d859,21,25.544,2024-11-15 12:03:52
88f7b942-be73-4487-8ea0-ff9ce99dfc0c,f37ae647-bd22-4056-891a-9f525fc5a42c,3,9.334,2025-08-29 23:51:58
cfec8bd2-48a4-486a-9995-88c044ca5aab,e403cd9e-fe7a-4079-8047-ecf820b15fc7,3,12.347,2025-08-23 16:56:50
546542db-687f-441d-9754-f0a4a3ced454,05da3282-c741-4774-85e6-b492e96c86d3,9,6.273,2023-12-05 20:50:23
47fc4466-a2ed-4b74-b659-a2846db0729f,32b4ff08-6c47-4a29-9283-4ad89bb7a127,2,19.982,2025-07-10 04:51:48
5bd151a2-608d-4642-b65c-759221af9477,57c25b5e-1d48-4591-bdb9-d6658c970130,11,43.523,2025-05-29 13:48:13
8e48d39b-5abc-4537-b050-c036a3374b0b,39f9e5ac-1dff-4625-a08d-eb99c13c38c5,1,14.342,2025-10-06 05:40:10
63ef6b3b-4829-47e4-b402-fad139ba4930,ce4b214a-a5bf-4082-85bc-df8aa50c123f,2,12.572,2025-03-04 09:34:53
5347dc62-78ee-46f0-84c2-1173969f246b,128f5ce0-a339-4c05-b6eb-63f00f95a5d2,8,1.039,2025-08-20 11:35:49
10dfd335-da8f-4241-b0b5-ae3a92041288,09c95787-ae19-48f6-99b8-4819604d5f07,20,13.64,2025-11-17 09:45:05
ac1f856b-3a54-4d9f-8b47-cbefdaabaa5e,bf6d975e-8977-4e76-be79-1284c2e04980,19,7.531,2024-10-30 23:02:07
02ae049c-292c-4fec-a75d-437e19c94ebe,0c1e79e1-b929-4bab-a484-a95237afca0a,4,6.255,2025-01-07 10:44:43
